analysis_label,cell_type,program,mean_usage_in,mean_usage_out,log2_fc_in_vs_out,p_value,fdr,fraction_gt0p01_in,fraction_gt0p01_out,pct_gt0p01_in,pct_gt0p01_out,n_cells_in,n_cells_out
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_27,0.0016497180220068,0.0158409346068136,-3.263365314683401,1.0,1.0,0.052560203830032,0.276023364458659,5.2560203830032055,27.602336445865905,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_28,0.0069740806991996,0.0158551648280846,-1.1848777965181987,1.0,1.0,0.275458206624476,0.4139531892252191,27.545820662447607,41.39531892252191,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_29,0.0078757965890075,0.0143329115786349,-0.8638338691719233,1.0,1.0,0.2711021615846141,0.3521566517958943,27.110216158461416,35.21566517958943,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_33,0.0066148176067848,0.0110661999054063,-0.7423865208541038,1.0,1.0,0.1873921262431166,0.2701120862543779,18.739212624311666,27.011208625437792,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_35,0.0081374230802851,0.0107501335706737,-0.4017106361062805,1.0,1.0,0.2909920276156817,0.314753638271872,29.099202761568176,31.4753638271872,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_36,0.0090948905599365,0.0105779036666704,-0.2179255366925138,1.0,1.0,0.272992520752856,0.3097194043115495,27.299252075285608,30.971940431154948,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_37,0.0089278898226867,0.0096789124635623,-0.1165257175265725,1.0,1.0,0.1825018492644037,0.1990539616088499,18.250184926440372,19.905396160884997,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_39,0.0051845181012085,0.0102515178282099,-0.983555589330293,1.0,1.0,0.1784334675762308,0.3242958796461418,17.84334675762308,32.429587964614186,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_4,0.0260961810490809,0.0327248056306236,-0.3265459158220326,1.0,1.0,0.5230541628996466,0.5578469148506978,52.305416289964654,55.78469148506978,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_40,0.0044956041856848,0.010296445936531,-1.1955593374449789,1.0,1.0,0.1421878852634174,0.2875067970928907,14.218788526341744,28.750679709289063,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_42,0.0019090732559401,0.0097866778796126,-2.357946143365835,1.0,1.0,0.0645598750719158,0.1479105882628092,6.455987507191583,14.791058826280922,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_45,0.0022302935735588,0.008010958127445,-1.8447407109388991,1.0,1.0,0.0749979452617736,0.1566576428558899,7.499794526177365,15.665764285588994,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_46,0.0083815286497863,0.0073913104564983,0.1813831957400967,0.9999999984368152,1.0,0.2939508506616257,0.2874249396301212,29.39508506616257,28.742493963012123,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_47,0.0019164798556564,0.007363959778852,-1.942022356113012,1.0,1.0,0.0606558724418509,0.1988668588368054,6.065587244185091,19.886685883680546,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_48,0.0013761792790439,0.0079749198160187,-2.5348007193798856,1.0,1.0,0.0371907618969343,0.1396722193312245,3.719076189693433,13.967221933122453,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_49,0.0031798985395233,0.006986798779245,-1.1356506094304348,1.0,1.0,0.1049971233664831,0.1656093411058943,10.49971233664831,16.560934110589432,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_50,0.0032157716184299,0.0072185961073657,-1.1665530851902866,1.0,1.0,0.1043807018985781,0.1838226265721018,10.438070189857813,18.38226265721018,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_52,0.0025884514698123,0.0063212401939036,-1.288118036435818,1.0,1.0,0.0494370017259801,0.1055902800109922,4.943700172598011,10.559028001099229,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_53,0.0011501640684076,0.0057454422343352,-2.320577266901998,1.0,1.0,0.0307388838661954,0.0563822509632869,3.073888386619545,5.638225096328693,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_54,0.0011748087384245,0.0068276654608536,-2.53896545297189,1.0,1.0,0.0316840634503164,0.134503505253495,3.168406345031643,13.450350525349505,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_55,0.0010403770956108,0.0070337449443482,-2.757185296587088,1.0,1.0,0.0263006492972795,0.151079641464313,2.630064929727953,15.107964146431309,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_56,0.0006998580306476,0.0058377559087141,-3.0602778754428197,1.0,1.0,0.0146708309361387,0.1055201164714755,1.4670830936138737,10.55201164714756,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_58,0.001164673358727,0.0054358474861429,-2.2225786085013293,1.0,1.0,0.0293005671077504,0.0652053160575107,2.9300567107750473,6.520531605751072,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_6,0.0069941465177986,0.0319248300656686,-2.190458855519162,1.0,1.0,0.2671981589545492,0.6042016266247244,26.71981589545492,60.42016266247244,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_61,0.0054143855298011,0.004878482722965,0.1503650696214989,0.9997537240625518,1.0,0.1538177036245582,0.1517286542048424,15.381770362455825,15.172865420484246,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_62,0.0009396788294224,0.0040705070156277,-2.1149676736485907,1.0,1.0,0.0071093942631708,0.0461383741938501,0.7109394263170872,4.613837419385017,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_66,0.0007637814295211,0.0040391472695948,-2.4028174687655195,1.0,1.0,0.0073148680858058,0.0507048512240614,0.7314868085805868,5.070485122406142,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_67,0.0004955409282176,0.003551895551586,-2.8415105287149203,1.0,1.0,0.0015205062874989,0.0299890661817586,0.1520506287498972,2.998906618175865,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_69,0.0008710228890136,0.0037640860862525,-2.111515814421786,1.0,1.0,0.0049313717432399,0.0401276976419203,0.493137174323991,4.012769764192037,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_7,0.024121107349579,0.0296853787468689,-0.299456369057941,1.0,1.0,0.6469548779485493,0.6964432932426664,64.69548779485493,69.64432932426664,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_71,0.0006435261654171,0.0031040588228492,-2.270083406277103,0.9999988005716124,1.0,0.0098627434864798,0.0386542633120698,0.986274348647982,3.865426331206988,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_72,0.0026897959160567,0.0026719097539628,0.0096254307997481,1.0,1.0,0.0246979534807265,0.0413146308520777,2.4697953480726555,4.131463085207772,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_75,0.0005532097664696,0.0024044678657148,-2.1198171062892364,1.0,1.0,0.0073970576148598,0.0247034128715013,0.7397057614859867,2.4703412871501325,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_77,0.0017041765207665,0.0019694585511471,-0.2087241610668068,0.9924185346068588,1.0,0.0317662529793704,0.0415192745090014,3.176625297937042,4.15192745090014,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_79,0.0004849590314807,0.001952122844822,-2.009106825920077,0.999959626310516,1.0,0.0040683816881729,0.0142022697905033,0.4068381688172927,1.4202269790503363,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_8,0.0104659214127986,0.0308779455890113,-1.5608773463398165,1.0,1.0,0.3739623571956932,0.6681907746639458,37.396235719569326,66.81907746639459,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_80,0.0008412530294311,0.0015714664422253,-0.9014989675272034,0.6501901068029834,1.0,0.0149584942878277,0.0275333422986744,1.495849428782773,2.7533342298674492,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_83,0.0004132959321024,0.0014839859080624,-1.8442278046010327,1.0,1.0,0.0008629900550669,0.0196808728344315,0.0862990055066984,1.9680872834431589,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_85,0.0009057236240772,0.0013193149816703,-0.5426457514481533,1.0,1.0,0.0146297361716117,0.0209730513538639,1.4629736171611736,2.0973051353863967,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_88,0.0003203698509432,0.0013766763675225,-2.1033757002708335,1.0,1.0,0.0017259801101339,0.0246040145238526,0.1725980110133969,2.460401452385268,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_9,0.0072250916350887,0.0304536554627254,-2.075527467745596,1.0,1.0,0.2693350867099531,0.6381490858275497,26.933508670995316,63.81490858275497,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_90,0.0004535860663416,0.0006270773189739,-0.4672661361240917,1.0,1.0,0.0027122544587819,0.0055604605066976,0.2712254458781951,0.5560460506697695,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_91,0.0005218373340512,0.0007120632770074,-0.4484045491615787,0.9341033189667312,1.0,0.0059998356209418,0.0108578077402078,0.5999835620941892,1.08578077402078,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_92,0.0006163566642293,0.0007914121153417,-0.3606632030963221,0.999984581729832,1.0,0.0079312895537108,0.0114483508644732,0.7931289553710857,1.1448350864473278,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_93,0.0003696398883565,0.0004897615958776,-0.4059582453215499,1.0,1.0,0.0053423193885099,0.0059405130124131,0.5342319388509904,0.59405130124131,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_94,0.0005299344924292,0.0005707593999622,-0.1070684872656958,0.9892962866475544,1.0,0.0063285937371578,0.0070222009132954,0.6328593737157886,0.7022200913295407,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_96,0.0002178520297578,0.0004472311963037,-1.0376688742679812,1.0,1.0,0.0014794115229719,0.0058528085880172,0.1479411522971973,0.5852808588017236,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Distal arteriolar,Program_97,0.0003038764186805,0.0003292581505517,-0.1157340641818074,0.9999999999964824,1.0,0.0041094764526999,0.0035023300142081,0.4109476452699926,0.3502330014208116,24334,171029
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_12,0.0388951275548335,0.0225383418408668,0.7872080317679968,0.0,0.0,0.847178103650842,0.6773735076748152,84.7178103650842,67.73735076748152,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_13,0.0369061036851756,0.021225805423839,0.7980401074518264,0.0,0.0,0.6649406031069144,0.506143332830574,66.49406031069144,50.6143332830574,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_14,0.0330404559872224,0.0212513058483101,0.6366820785587735,0.0,0.0,0.6798224620338541,0.6017913703286886,67.98224620338542,60.17913703286886,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_22,0.0808844077691584,0.0083918119388383,3.268807212012314,0.0,0.0,0.7468343414124712,0.2552702718381269,74.68343414124712,25.527027183812695,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_28,0.023306742766044,0.0136080797856525,0.7762838457675811,0.0,0.0,0.5615943605587225,0.3747200983861424,56.15943605587225,37.47200983861424,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_32,0.0418434009164946,0.0082579553089029,2.341143458458971,0.0,0.0,0.6637657195074191,0.2785963731712128,66.37657195074192,27.859637317121276,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_33,0.017535355601459,0.0095753968986792,0.8728624262001772,0.0,0.0,0.3793568600147948,0.2438711698437191,37.93568600147948,24.38711698437192,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_35,0.0294555223471796,0.0078876175507528,1.9008764970756504,0.0,0.0,0.5739959096645054,0.2768386490468842,57.39959096645054,27.683864904688427,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_42,0.0593893083832517,0.0020619056730215,4.848152316783631,0.0,0.0,0.7268178060136634,0.0589678736759058,72.68178060136634,5.8967873675905835,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_45,0.0371818773083036,0.0033060377474194,3.491424113878896,0.0,0.0,0.5513250076149863,0.0925154598507964,55.132500761498626,9.251545985079648,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_50,0.0222977950689883,0.0046432703630838,2.2636876173431717,0.0,0.0,0.4265697750315478,0.1402466614843777,42.65697750315478,14.024666148437772,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_56,0.0335605260068884,0.0014166296508043,4.566229803255995,0.0,0.0,0.5012836691179671,0.0399345639335893,50.128366911796704,3.993456393358935,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_61,0.008739329713817,0.0044394260593039,0.9771492995200072,0.0,0.0,0.2742700491710543,0.1356870206866146,27.427004917105435,13.568702068661462,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_71,0.0187266014822082,0.0006740124459613,4.796167996602659,0.0,0.0,0.2069970845481049,0.0121474399879337,20.699708454810494,1.2147439987933777,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_74,0.005221280211775,0.0026188089546853,0.995492494498642,0.0,0.0,0.1855445803054697,0.0622860855541761,18.554458030546975,6.228608555417619,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_85,0.0032319130352549,0.0010059542597556,1.6838226826153408,0.0,0.0,0.0584830947304294,0.0150769801951479,5.848309473042948,1.5076980195147984,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_88,0.0075511628950253,0.0004044168644248,4.222780398490026,0.0,0.0,0.1520386406161611,0.0043856087062454,15.203864061616118,0.4385608706245432,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_40,0.0141839800421079,0.0089593161640179,0.6628018267654292,1.0858591211344694e-265,6.032550672969275e-265,0.3860580479526565,0.2538548108271165,38.605804795265655,25.385481082711653,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_80,0.0042802248861198,0.0011072706968106,1.9506776690448144,1.2093838707847504e-263,6.36517826728816e-263,0.075497149819416,0.0193639707162,7.549714981941603,1.9363970716200063,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_39,0.0142734713946869,0.0090000595189429,0.6653297430587047,3.4941313888839294e-225,1.7470656944419648e-224,0.4118184587267743,0.2920374517060946,41.18184587267743,29.203745170609466,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_10,0.0340724822185641,0.0279097420053442,0.2878382555182829,3.644933428565369e-192,1.735682585031128e-191,0.7421348070144902,0.6867248320590317,74.21348070144901,68.67248320590316,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_96,0.0013408626747393,0.0002957173628137,2.1808668298800216,1.2318982203578195e-117,5.5995373652628176e-117,0.0260650102258387,0.002540868536158,2.6065010225838736,0.2540868536158067,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_84,0.0026905531650157,0.0012570830463796,1.097822241786958,1.692385467165477e-112,7.358197683328161e-112,0.0754536356120273,0.0268995602789154,7.545363561202732,2.6899560278915433,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_93,0.0008267149301921,0.0004278841016688,0.9501682393931518,4.7740786508361395e-107,1.989199437848391e-106,0.0125320917279491,0.0049773178174055,1.2532091727949175,0.497731781740553,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_6,0.0371876622742008,0.0277039230078659,0.4247337622162823,1.5602910343495945e-106,6.241164137398378e-106,0.6012793176972282,0.5570187142509079,60.12793176972282,55.701871425090786,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_81,0.0010632683922694,0.0014855154043179,-0.4824573691425461,8.376769832387483e-101,3.221834550918263e-100,0.0194073364953657,0.0255653142439465,1.9407336495365737,2.556531424394658,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_97,0.0004346192649434,0.0003116290313097,0.47992117389718,5.709236870166605e-89,2.11453217413578e-88,0.0040033070797615,0.0035212493183743,0.4003307079761542,0.3521249318374308,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_1,0.0514385406681123,0.0478759046434106,0.1035499634589005,5.7996557595790745e-71,2.0713056284210982e-70,0.914233497236848,0.8979127751157313,91.4233497236848,89.79127751157313,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_68,0.0015994196852251,0.0044031334728203,-1.4609814537838863,5.048008764134536e-66,1.740692677287771e-65,0.0478221139201949,0.0737083918274529,4.782211392019494,7.370839182745298,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_49,0.0059680012805209,0.0065852248033356,-0.1419848235714102,3.0509898370490077e-63,1.016996612349669e-62,0.205169487837779,0.1517791880822823,20.516948783777902,15.177918808228238,22981,172382
FP_moi15_seq2 cNMF enrichment (cell.type.l2),Venous,Program_52,0.004455915559716,0.0060429822818607,-0.4395387333581539,3.6160484346299497e-57,1.166467236977403e-56,0.1216657238588399,0.095520413964335,12.16657238588399,9.552041396433502,22981,172382
